Pair_Speaker_turn,PairID,Speaker,Turn,Speaker_turn,Turn_Boundary,Turn Start,Turn End
20240522_1325_S3WBLMMSXASK_B_33,20240522_1325_S3WBLMMSXASK,B,33,B_33,643.71164,648.5319,650.92053
20240522_1325_S3WBLMMSXASK_A_33,20240522_1325_S3WBLMMSXASK,A,33,A_33,649.65758,650.5446,650.78326
20240522_1325_S3WBLMMSXASK_A_34,20240522_1325_S3WBLMMSXASK,A,34,A_34,656.37725,652.85175,662.2099
20240522_1325_S3WBLMMSXASK_B_35,20240522_1325_S3WBLMMSXASK,B,35,B_35,694.622195,663.3515,736.39264
20240522_1325_S3WBLMMSXASK_A_35,20240522_1325_S3WBLMMSXASK,A,35,A_35,687.6168,667.2464,711.8821
20240522_1325_S3WBLMMSXASK_Both_35,20240522_1325_S3WBLMMSXASK,Both,35,Both_35,690.8284,712.598,714.4104
20240522_1325_S3WBLMMSXASK_A_36,20240522_1325_S3WBLMMSXASK,A,36,A_36,735.6289999999999,736.75543,758.66
20240522_1325_S3WBLMMSXASK_B_37,20240522_1325_S3WBLMMSXASK,B,37,B_37,767.825765,761.7081,798.8961
20240522_1325_S3WBLMMSXASK_A_37,20240522_1325_S3WBLMMSXASK,A,37,A_37,780.2708,798.5936,798.8335
20240522_1325_S3WBLMMSXASK_Both_37,20240522_1325_S3WBLMMSXASK,Both,37,Both_37,798.90475,798.8335,799.2159
20240522_1325_S3WBLMMSXASK_A_38,20240522_1325_S3WBLMMSXASK,A,38,A_38,801.9915,799.2332,805.1495
20240522_1325_S3WBLMMSXASK_Both_38,20240522_1325_S3WBLMMSXASK,Both,38,Both_38,802.38215,805.0515,805.5311
20240522_1325_S3WBLMMSXASK_B_39,20240522_1325_S3WBLMMSXASK,B,39,B_39,811.8474,806.17065,818.6433
20240522_1325_S3WBLMMSXASK_A_39,20240522_1325_S3WBLMMSXASK,A,39,A_39,809.97885,813.54895,813.78705
20240522_1325_S3WBLMMSXASK_Both_39,20240522_1325_S3WBLMMSXASK,Both,39,Both_39,816.295745,818.39044,819.04254
20240522_1325_S3WBLMMSXASK_A_40,20240522_1325_S3WBLMMSXASK,A,40,A_40,819.38257,818.94604,820.3747
20240522_1325_S3WBLMQAQ837_A_1,20240522_1325_S3WBLMQAQ837,A,1,A_1,414.45302000000004,9.8,9.96
20240522_1325_S3WBLMQAQ837_B_2,20240522_1325_S3WBLMQAQ837,B,2,B_2,32.9078485,13.986818,56.015697
20240522_1325_S3WBLMQAQ837_A_2,20240522_1325_S3WBLMQAQ837,A,2,A_2,34.817159000000004,24.083645,55.6475
20240522_1325_S3WBLMQAQ837_Both_2,20240522_1325_S3WBLMQAQ837,Both,2,Both_2,40.0943725,24.402287,56.1051
20240522_1325_S3WBLMQAQ837_A_3,20240522_1325_S3WBLMQAQ837,A,3,A_3,51.6561435,64.8831,78.91
20240522_1325_S3WBLMQAQ837_B_4,20240522_1325_S3WBLMQAQ837,B,4,B_4,72.681645,79.92165,80.48019
20240522_1325_S3WBLMQAQ837_A_5,20240522_1325_S3WBLMQAQ837,A,5,A_5,83.415825,80.67,86.91
20240522_1325_S3WBLMQAQ837_Both_5,20240522_1325_S3WBLMQAQ837,Both,5,Both_5,80.95,80.71956,81.23
20240522_1325_S3WBLMQAQ837_B_6,20240522_1325_S3WBLMQAQ837,B,6,B_6,92.68844,91.89389,104.65732
20240522_1325_S3WBLMQAQ837_A_6,20240522_1325_S3WBLMQAQ837,A,6,A_6,97.800293,103.5471,103.706696
20240522_1325_S3WBLMQAQ837_Both_6,20240522_1325_S3WBLMQAQ837,Both,6,Both_6,103.9966,103.9461,104.4461
20240522_1325_S3WBLMQAQ837_A_7,20240522_1325_S3WBLMQAQ837,A,7,A_7,151.669085,104.9835,199.39207
20240522_1325_S3WBLMQAQ837_B_8,20240522_1325_S3WBLMQAQ837,B,8,B_8,163.3038,203.33585,221.6241
20240522_1325_S3WBLMQAQ837_A_9,20240522_1325_S3WBLMQAQ837,A,9,A_9,223.557325,223.1,243.7788
20240522_1325_S3WBLMQAQ837_B_9,20240522_1325_S3WBLMQAQ837,B,9,B_9,225.323565,227.30743,227.54713
20240522_1325_S3WBLMQAQ837_B_10,20240522_1325_S3WBLMQAQ837,B,10,B_10,277.63954,253.73952,327.97165
20240522_1325_S3WBLMQAQ837_A_10,20240522_1325_S3WBLMQAQ837,A,10,A_10,277.23296,266.958,300.7264
20240522_1325_S3WBLMQAQ837_Both_10,20240522_1325_S3WBLMQAQ837,Both,10,Both_10,285.16746,267.27728,303.37692
20240522_1325_S3WBLMQAQ837_A_11,20240522_1325_S3WBLMQAQ837,A,11,A_11,306.91114000000005,329.5023,346.545
20240522_1325_S3WBLMQAQ837_B_12,20240522_1325_S3WBLMQAQ837,B,12,B_12,339.94939999999997,348.56418,350.3965
20240522_1325_S3WBLMQAQ837_Both_12,20240522_1325_S3WBLMQAQ837,Both,12,Both_12,349.47359,350.3034,350.383
20240522_1325_S3WBLMQAQ837_A_13,20240522_1325_S3WBLMQAQ837,A,13,A_13,378.8417,350.46262,407.38
20240522_1325_S3WBLMQAQ837_Both_13,20240522_1325_S3WBLMQAQ837,Both,13,Both_13,351.14656,350.70145,351.8305
20240522_1325_S3WBLMQAQ837_B_14,20240522_1325_S3WBLMQAQ837,B,14,B_14,387.01322500000003,408.4461,423.325
20240522_1325_S3WBLMQAQ837_A_14,20240522_1325_S3WBLMQAQ837,A,14,A_14,412.09056,415.23502,415.73502
20240522_1325_S3WBLMQAQ837_A_15,20240522_1325_S3WBLMQAQ837,A,15,A_15,419.71501,423.555,424.195
20240522_1325_S3WBLMQAQ837_Both_15,20240522_1325_S3WBLMQAQ837,Both,15,Both_15,423.96001,424.125,424.36502
20240522_1325_S3WBLMQAQ837_B_16,20240522_1325_S3WBLMQAQ837,B,16,B_16,425.5125,425.48502,426.9
20240522_1325_S3WBLMQAQ837_A_17,20240522_1325_S3WBLMQAQ837,A,17,A_17,449.00500999999997,428.20544,472.525
20240522_1325_S3WBLMQAQ837_B_18,20240522_1325_S3WBLMQAQ837,B,18,B_18,464.24977,476.125,500.2941
20240522_1325_S3WBLMQAQ837_A_19,20240522_1325_S3WBLMQAQ837,A,19,A_19,501.49095,504.9,526.8569
20240522_1325_S3WBLMQAQ837_B_19,20240522_1325_S3WBLMQAQ837,B,19,B_19,512.4980499999999,519.7769,520.0961
20240522_1325_S3WBLMQAQ837_B_20,20240522_1325_S3WBLMQAQ837,B,20,B_20,524.1246,527.6768,528.4723
20240522_1325_S3WBLMQAQ837_A_21,20240522_1325_S3WBLMQAQ837,A,21,A_21,535.9858999999999,529.0265,544.295
20240522_1325_S3WBLMQAQ837_B_22,20240522_1325_S3WBLMQAQ837,B,22,B_22,541.1916000000001,545.6895,553.3567
20240522_1325_S3WBLMQAQ837_A_23,20240522_1325_S3WBLMQAQ837,A,23,A_23,549.91225,553.735,554.135
20240522_1325_S3WBLMQAQ837_B_24,20240522_1325_S3WBLMQAQ837,B,24,B_24,559.4065,554.79193,565.078
20240522_1325_S3WBLMQAQ837_A_25,20240522_1325_S3WBLMQAQ837,A,25,A_25,582.332015,573.525,609.8721
20240522_1325_S3WBLMQAQ837_B_26,20240522_1325_S3WBLMQAQ837,B,26,B_26,599.1675,610.7224,624.81
20240522_1325_S3WBLMQAQ837_A_27,20240522_1325_S3WBLMQAQ837,A,27,A_27,619.4537,626.025,628.185
20240522_1325_S3WBLMQAQ837_B_28,20240522_1325_S3WBLMQAQ837,B,28,B_28,634.0217749999999,636.7427,642.01855
20240522_1325_S3WBLMQAQ837_Both_28,20240522_1325_S3WBLMQAQ837,Both,28,Both_28,639.4521500000001,641.9224,642.1616
20240522_1325_S3WBLMQAQ837_A_29,20240522_1325_S3WBLMQAQ837,A,29,A_29,662.6786999999999,642.1616,683.435
20240522_1325_S3WBLMQAQ837_B_29,20240522_1325_S3WBLMQAQ837,B,29,B_29,662.20113,682.00195,682.24066
20240522_1325_S3WBLMQAQ837_B_30,20240522_1325_S3WBLMQAQ837,B,30,B_30,696.543945,696.625,711.08594
20240522_1325_S3WBLMQAQ837_A_30,20240522_1325_S3WBLMQAQ837,A,30,A_30,703.88415,710.9841,711.1433
20240522_1325_S3WBLMQAQ837_A_31,20240522_1325_S3WBLMQAQ837,A,31,A_31,711.3026,711.3822,711.6211
20240522_1325_S3WBLMRA623F_A_1,20240522_1325_S3WBLMRA623F,A,1,A_1,365.7786,19.295,20.175
20240522_1325_S3WBLMRA623F_Both_1,20240522_1325_S3WBLMRA623F,Both,1,Both_1,19.7750005,20.076015,20.255001
20240522_1325_S3WBLMRA623F_B_2,20240522_1325_S3WBLMRA623F,B,2,B_2,20.6345935,20.475,21.193172
20240522_1325_S3WBLMRA623F_A_3,20240522_1325_S3WBLMRA623F,A,3,A_3,23.765,23.215,27.055
20240522_1325_S3WBLMRA623F_Both_3,20240522_1325_S3WBLMRA623F,Both,3,Both_3,25.23637,26.938553,27.25774
20240522_1325_S3WBLMRA623F_B_4,20240522_1325_S3WBLMRA623F,B,4,B_4,27.8238955,27.25774,28.709238
20240522_1325_S3WBLMRA623F_Both_4,20240522_1325_S3WBLMRA623F,Both,4,Both_4,28.3028105,28.709238,29.347881
20240522_1325_S3WBLMRA623F_A_5,20240522_1325_S3WBLMRA623F,A,5,A_5,29.967264,29.467848,31.22529
20240522_1325_S3WBLMRA623F_Both_5,20240522_1325_S3WBLMRA623F,Both,5,Both_5,30.4057465,31.183983,31.343645
20240522_1325_S3WBLMRA623F_B_6,20240522_1325_S3WBLMRA623F,B,6,B_6,32.4612715,31.822628,33.73856
20240522_1325_S3WBLMRA623F_Both_6,20240522_1325_S3WBLMRA623F,Both,6,Both_6,33.081691500000005,34.02122,34.340755
20240522_1325_S3WBLMRA623F_A_7,20240522_1325_S3WBLMRA623F,A,7,A_7,34.420638499999995,34.340755,34.820057
20240522_1325_S3WBLMRA623F_Both_7,20240522_1325_S3WBLMRA623F,Both,7,Both_7,34.7182155,34.776356,35.095676
20240522_1325_S3WBLMRA623F_B_8,20240522_1325_S3WBLMRA623F,B,8,B_8,40.584509,35.095676,46.392662
20240522_1325_S3WBLMRA623F_A_9,20240522_1325_S3WBLMRA623F,A,9,A_9,63.352508,48.64428,91.60934
20240522_1325_S3WBLMRA623F_B_10,20240522_1325_S3WBLMRA623F,B,10,B_10,72.571892,93.3873,96.499504
20240522_1325_S3WBLMRA623F_A_11,20240522_1325_S3WBLMRA623F,A,11,A_11,97.29114999999999,99.115,101.195
20240522_1325_S3WBLMRA623F_B_12,20240522_1325_S3WBLMRA623F,B,12,B_12,103.00999999999999,101.785,106.905
20240522_1325_S3WBLMRA623F_A_13,20240522_1325_S3WBLMRA623F,A,13,A_13,107.04999749999999,108.954994,112.314995
20240522_1325_S3WBLMRA623F_B_14,20240522_1325_S3WBLMRA623F,B,14,B_14,128.680097,113.71622,148.4052
20240522_1325_S3WBLMRA623F_A_15,20240522_1325_S3WBLMRA623F,A,15,A_15,159.5422,154.16985,205.36818
20240522_1325_S3WBLMRA623F_B_16,20240522_1325_S3WBLMRA623F,B,16,B_16,182.96111000000002,206.1338,211.75237
20240522_1325_S3WBLMRA623F_A_17,20240522_1325_S3WBLMRA623F,A,17,A_17,209.552265,212.25237,212.97073
20240522_1325_S3WBLMRA623F_Both_17,20240522_1325_S3WBLMRA623F,Both,17,Both_17,212.94823000000002,212.92657,213.64409
20240522_1325_S3WBLMRA623F_B_18,20240522_1325_S3WBLMRA623F,B,18,B_18,213.803535,213.64409,214.6805
20240522_1325_S3WBLMRA623F_A_19,20240522_1325_S3WBLMRA623F,A,19,A_19,235.194205,216.64236,256.74432
20240522_1325_S3WBLMRA623F_B_19,20240522_1325_S3WBLMRA623F,B,19,B_19,230.22174,243.56128,243.80112
20240522_1325_S3WBLMRA623F_B_20,20240522_1325_S3WBLMRA623F,B,20,B_20,255.70314000000002,257.7874,267.845
20240522_1325_S3WBLMRA623F_A_21,20240522_1325_S3WBLMRA623F,A,21,A_21,269.90139999999997,278.33777,282.0154
20240522_1325_S3WBLMRA623F_B_22,20240522_1325_S3WBLMRA623F,B,22,B_22,284.218875,282.5,290.09998
20240522_1325_S3WBLMRA623F_A_23,20240522_1325_S3WBLMRA623F,A,23,A_23,293.6971,303.77704,304.8942
20240522_1325_S3WBLMRA623F_B_24,20240522_1325_S3WBLMRA623F,B,24,B_24,305.81707,306.5583,307.8571
20240522_1325_S3WBLMRA623F_Both_24,20240522_1325_S3WBLMRA623F,Both,24,Both_24,307.003,307.3679,307.4477
20240522_1325_S3WBLMRA623F_A_25,20240522_1325_S3WBLMRA623F,A,25,A_25,330.76183000000003,307.68707,354.15576
20240522_1325_S3WBLMRA623F_Both_25,20240522_1325_S3WBLMRA623F,Both,25,Both_25,308.445145,308.00626,309.20322
20240522_1325_S3WBLMRA623F_B_26,20240522_1325_S3WBLMRA623F,B,26,B_26,342.94268,354.6367,377.8791
20240522_1325_S3WBLMRA623F_A_27,20240522_1325_S3WBLMRA623F,A,27,A_27,417.458625,441.71375,480.28055
20240522_1325_S3WBLMRA623F_B_28,20240522_1325_S3WBLMRA623F,B,28,B_28,519.1901250000001,557.14386,596.6665
20240522_1325_S3WBLMRA623F_A_29,20240522_1325_S3WBLMRA623F,A,29,A_29,585.76943,607.975,614.395
20240522_1325_S3WBLMRA623F_B_30,20240522_1325_S3WBLMRA623F,B,30,B_30,617.14607,614.59845,626.31714
20240522_1325_S3WBLMRA623F_A_30,20240522_1325_S3WBLMRA623F,A,30,A_30,619.798275,624.83887,624.9981
20240522_1325_S3WBLMRA623F_A_31,20240522_1325_S3WBLMRA623F,A,31,A_31,714.193585,799.6394,803.5483
20240522_1325_S3WBLMRA623F_B_32,20240522_1325_S3WBLMRA623F,B,32,B_32,804.7324,805.59076,809.8254
20240522_1325_S3WBLMRA623F_A_33,20240522_1325_S3WBLMRA623F,A,33,A_33,856.6604,882.3,907.73004
20240522_1325_S3WBLMRA623F_B_34,20240522_1325_S3WBLMRA623F,B,34,B_34,898.57155,908.3681,914.8431
20240522_1325_S3WBLMRA623F_A_35,20240522_1325_S3WBLMRA623F,A,35,A_35,915.4934000000001,920.8599,922.6187
20240522_1325_S3WBLMRA623F_Both_35,20240522_1325_S3WBLMRA623F,Both,35,Both_35,921.7218,922.4241,922.5837
20240522_1325_S3WBLMRA623F_B_36,20240522_1325_S3WBLMRA623F,B,36,B_36,936.77475,922.5837,951.1254
20240522_1325_S3WBLMRA623F_A_37,20240522_1325_S3WBLMRA623F,A,37,A_37,938.0511,952.4832,953.5185
20240522_1325_S3WBLMRA623F_B_38,20240522_1325_S3WBLMRA623F,B,38,B_38,958.9782,953.52997,965.4732
20240522_1325_S3WBLMRA623F_A_39,20240522_1325_S3WBLMRA623F,A,39,A_39,998.182585,1017.8897,1042.8352
20240522_1325_S3WBLMRA623F_B_39,20240522_1325_S3WBLMRA623F,B,39,B_39,1029.3598499999998,1040.59,1040.83
20240522_1325_S3WBLMRA623F_B_40,20240522_1325_S3WBLMRA623F,B,40,B_40,1071.5093,1042.99,1102.4286
20240522_1325_S3WBLMRA623F_A_41,20240522_1325_S3WBLMRA623F,A,41,A_41,1084.66955,1123.7157,1126.3491
20240522_1325_S3WBLMRA623F_Both_41,20240522_1325_S3WBLMRA623F,Both,41,Both_41,1125.0832500000001,1126.2917,1126.4508
20240522_1325_S3WBLMRA623F_B_42,20240522_1325_S3WBLMRA623F,B,42,B_42,1129.7525500000002,1127.0078,1133.2134
20240522_1325_S3WBLMRA623F_A_43,20240522_1325_S3WBLMRA623F,A,43,A_43,1131.4285,1135.2914,1135.8492
20240522_1325_S3WBLMRA623F_B_44,20240522_1325_S3WBLMRA623F,B,44,B_44,1136.76645,1136.1724,1138.2415
20240522_1325_S3WBLMRA623F_A_45,20240522_1325_S3WBLMRA623F,A,45,A_45,1138.4413,1140.4711,1140.7102
20240522_1325_S3WBLMRMZ83G_A_1,20240522_1325_S3WBLMRMZ83G,A,1,A_1,571.253,1.6358999,2.0349
20240522_1325_S3WBLMRMZ83G_B_2,20240522_1325_S3WBLMRMZ83G,B,2,B_2,2.83344095,2.514375,4.030982
20240522_1325_S3WBLMRMZ83G_A_3,20240522_1325_S3WBLMRMZ83G,A,3,A_3,4.46913735,5.1470995,6.4238997
20240522_1325_S3WBLMRMZ83G_B_4,20240522_1325_S3WBLMRMZ83G,B,4,B_4,6.265291,6.904554,7.3834825
20240522_1325_S3WBLMRMZ83G_A_5,20240522_1325_S3WBLMRMZ83G,A,5,A_5,9.177927,11.211899,11.4513
20240522_1325_S3WBLMRMZ83G_B_6,20240522_1325_S3WBLMRMZ83G,B,6,B_6,14.0126755,14.182419,16.813452
20240522_1325_S3WBLMRMZ83G_A_7,20240522_1325_S3WBLMRMZ83G,A,7,A_7,18.530987,18.649017,22.879555
20240522_1325_S3WBLMRMZ83G_B_8,20240522_1325_S3WBLMRMZ83G,B,8,B_8,25.275028499999998,25.10519,31.90104
20240522_1325_S3WBLMRMZ83G_A_9,20240522_1325_S3WBLMRMZ83G,A,9,A_9,35.880095,35.28,46.655
20240522_1325_S3WBLMRMZ83G_B_10,20240522_1325_S3WBLMRMZ83G,B,10,B_10,44.761970000000005,48.98394,54.24394
20240522_1325_S3WBLMRMZ83G_A_11,20240522_1325_S3WBLMRMZ83G,A,11,A_11,75.77447,56.107277,102.565
20240522_1325_S3WBLMRMZ83G_B_11,20240522_1325_S3WBLMRMZ83G,B,11,B_11,71.8574835,65.00942,87.60769
20240522_1325_S3WBLMRMZ83G_Both_11,20240522_1325_S3WBLMRMZ83G,Both,11,Both_11,78.15049,87.62742,91.29156
20240522_1325_S3WBLMRMZ83G_B_12,20240522_1325_S3WBLMRMZ83G,B,12,B_12,106.94946,104.23465,126.2715
20240522_1325_S3WBLMRMZ83G_A_13,20240522_1325_S3WBLMRMZ83G,A,13,A_13,134.090415,128.53168,163.94618
20240522_1325_S3WBLMRMZ83G_B_13,20240522_1325_S3WBLMRMZ83G,B,13,B_13,146.17093,163.57072,163.81018
20240522_1325_S3WBLMRMZ83G_Both_13,20240522_1325_S3WBLMRMZ83G,Both,13,Both_13,164.15706999999998,163.81018,164.74342
20240522_1325_S3WBLMRMZ83G_B_14,20240522_1325_S3WBLMRMZ83G,B,14,B_14,168.49009,164.60835,173.17
20240522_1325_S3WBLMRMZ83G_A_14,20240522_1325_S3WBLMRMZ83G,A,14,A_14,167.87918000000002,170.99,171.15001
20240522_1325_S3WBLMRMZ83G_Both_14,20240522_1325_S3WBLMRMZ83G,Both,14,Both_14,171.60000000000002,171.17,172.21
20240522_1325_S3WBLMRMZ83G_A_15,20240522_1325_S3WBLMRMZ83G,A,15,A_15,176.79835500000002,173.63,182.42671
20240522_1325_S3WBLMRMZ83G_B_16,20240522_1325_S3WBLMRMZ83G,B,16,B_16,182.49463500000002,184.06393,191.35927
20240522_1325_S3WBLMRMZ83G_A_17,20240522_1325_S3WBLMRMZ83G,A,17,A_17,191.70394,191.82979,199.34395
20240522_1325_S3WBLMRMZ83G_B_17,20240522_1325_S3WBLMRMZ83G,B,17,B_17,194.10263,196.13564,196.37547
20240522_1325_S3WBLMRMZ83G_Both_17,20240522_1325_S3WBLMRMZ83G,Both,17,Both_17,198.29642,196.3063,200.4572
20240522_1325_S3WBLMRMZ83G_B_18,20240522_1325_S3WBLMRMZ83G,B,18,B_18,201.660305,200.4572,207.01431
20240522_1325_S3WBLMRMZ83G_A_19,20240522_1325_S3WBLMRMZ83G,A,19,A_19,208.069235,208.07036,215.68127
20240522_1325_S3WBLMRMZ83G_B_20,20240522_1325_S3WBLMRMZ83G,B,20,B_20,214.84161999999998,219.13774,221.61288
20240522_1325_S3WBLMRMZ83G_A_21,20240522_1325_S3WBLMRMZ83G,A,21,A_21,228.0308,224.6187,236.92386
20240522_1325_S3WBLMRMZ83G_B_22,20240522_1325_S3WBLMRMZ83G,B,22,B_22,233.09506499999998,237.48967,241.57143
20240522_1325_S3WBLMRMZ83G_A_23,20240522_1325_S3WBLMRMZ83G,A,23,A_23,254.30517,242.91571,271.12067
20240522_1325_S3WBLMRMZ83G_B_24,20240522_1325_S3WBLMRMZ83G,B,24,B_24,258.418745,272.72256,273.92178
20240522_1325_S3WBLMRMZ83G_A_25,20240522_1325_S3WBLMRMZ83G,A,25,A_25,275.16882,276.31827,277.61508
20240522_1325_S3WBLMRMZ83G_B_26,20240522_1325_S3WBLMRMZ83G,B,26,B_26,278.317885,277.83917,280.3175
20240522_1325_S3WBLMRMZ83G_Both_26,20240522_1325_S3WBLMRMZ83G,Both,26,Both_26,278.72314500000005,279.10712,279.60712
20240522_1325_S3WBLMRMZ83G_A_27,20240522_1325_S3WBLMRMZ83G,A,27,A_27,281.62804,282.135,284.14896
20240522_1325_S3WBLMRMZ83G_B_28,20240522_1325_S3WBLMRMZ83G,B,28,B_28,285.030115,284.48956,287.92523
20240522_1325_S3WBLMRMZ83G_A_29,20240522_1325_S3WBLMRMZ83G,A,29,A_29,287.58448,289.72177,290.6794
20240522_1325_S3WBLMRMZ83G_B_30,20240522_1325_S3WBLMRMZ83G,B,30,B_30,291.100635,291.12122,292.4795
20240522_1325_S3WBLMRMZ83G_A_31,20240522_1325_S3WBLMRMZ83G,A,31,A_31,293.69345999999996,293.23312,296.2657
20240522_1325_S3WBLMRMZ83G_B_32,20240522_1325_S3WBLMRMZ83G,B,32,B_32,295.65279999999996,296.63428,298.07248
20240522_1325_S3WBLMRMZ83G_A_33,20240522_1325_S3WBLMRMZ83G,A,33,A_33,304.44482500000004,299.45786,312.25537
20240522_1325_S3WBLMRMZ83G_B_34,20240522_1325_S3WBLMRMZ83G,B,34,B_34,310.40168,313.03928,321.3455
20240522_1325_S3WBLMRMZ83G_A_35,20240522_1325_S3WBLMRMZ83G,A,35,A_35,319.05214,323.46503,325.065
20240522_1325_S3WBLMRMZ83G_Both_35,20240522_1325_S3WBLMRMZ83G,Both,35,Both_35,324.329425,325.03418,325.19382
20240522_1325_S3WBLMRMZ83G_B_36,20240522_1325_S3WBLMRMZ83G,B,36,B_36,328.556855,325.19382,332.07953
20240522_1325_S3WBLMRMZ83G_A_36,20240522_1325_S3WBLMRMZ83G,A,36,A_36,328.45053,331.5479,331.70724
20240522_1325_S3WBLMRMZ83G_Both_36,20240522_1325_S3WBLMRMZ83G,Both,36,Both_36,332.265,332.02597,332.9821
20240522_1325_S3WBLMRMZ83G_A_37,20240522_1325_S3WBLMRMZ83G,A,37,A_37,341.490485,332.9821,350.955
20240522_1325_S3WBLMRMZ83G_B_37,20240522_1325_S3WBLMRMZ83G,B,37,B_37,336.39974,339.49786,339.81738
20240522_1325_S3WBLMRMZ83G_B_38,20240522_1325_S3WBLMRMZ83G,B,38,B_38,348.64725999999996,351.97272,357.79666
20240522_1325_S3WBLMRMZ83G_Both_38,20240522_1325_S3WBLMRMZ83G,Both,38,Both_38,352.77051,352.235,353.5683
20240522_1325_S3WBLMRMZ83G_A_39,20240522_1325_S3WBLMRMZ83G,A,39,A_39,362.04346499999997,359.6073,371.85193
20240522_1325_S3WBLMRMZ83G_B_40,20240522_1325_S3WBLMRMZ83G,B,40,B_40,369.65866,375.71002,379.71002
20240522_1325_S3WBLMRMZ83G_A_41,20240522_1325_S3WBLMRMZ83G,A,41,A_41,379.641325,380.70224,383.57263
20240522_1325_S3WBLMRMZ83G_B_42,20240522_1325_S3WBLMRMZ83G,B,42,B_42,382.29052,383.63922,383.8788
20240522_1325_S3WBLMRMZ83G_Both_42,20240522_1325_S3WBLMRMZ83G,Both,42,Both_42,383.725525,383.7321,383.81183
20240522_1325_S3WBLMRMZ83G_A_43,20240522_1325_S3WBLMRMZ83G,A,43,A_43,384.699685,383.97128,385.66727
20240522_1325_S3WBLMRMZ83G_B_44,20240522_1325_S3WBLMRMZ83G,B,44,B_44,390.634,386.43466,397.29672
20240522_1325_S3WBLMRMZ83G_Both_44,20240522_1325_S3WBLMRMZ83G,Both,44,Both_44,389.15025,388.45593,391.86584
20240522_1325_S3WBLMRMZ83G_A_45,20240522_1325_S3WBLMRMZ83G,A,45,A_45,396.04538,399.09323,403.63483
20240522_1325_S3WBLMRMZ83G_B_46,20240522_1325_S3WBLMRMZ83G,B,46,B_46,409.890045,409.10236,420.68686
20240522_1325_S3WBLMRMZ83G_A_46,20240522_1325_S3WBLMRMZ83G,A,46,A_46,412.711595,416.0816,416.32083
20240522_1325_S3WBLMRMZ83G_Both_46,20240522_1325_S3WBLMRMZ83G,Both,46,Both_46,417.78503,419.1118,419.48846
20240522_1325_S3WBLMRMZ83G_A_47,20240522_1325_S3WBLMRMZ83G,A,47,A_47,421.3047,421.7433,423.4976
20240522_1325_S3WBLMRMZ83G_B_48,20240522_1325_S3WBLMRMZ83G,B,48,B_48,424.97159999999997,423.89407,428.1999
20240522_1325_S3WBLMRMZ83G_Both_48,20240522_1325_S3WBLMRMZ83G,Both,48,Both_48,426.09418500000004,428.05536,428.2943
20240522_1325_S3WBLMRMZ83G_A_49,20240522_1325_S3WBLMRMZ83G,A,49,A_49,446.48297,429.09082,464.91058
20240522_1325_S3WBLMRMZ83G_B_49,20240522_1325_S3WBLMRMZ83G,B,49,B_49,446.94159,464.4736,464.79236
20240522_1325_S3WBLMRMZ83G_Both_49,20240522_1325_S3WBLMRMZ83G,Both,49,Both_49,464.8322,464.79236,465.1908
20240522_1325_S3WBLMRMZ83G_B_50,20240522_1325_S3WBLMRMZ83G,B,50,B_50,466.90407,465.1908,469.01578
20240522_1325_S3WBLMRMZ83G_A_51,20240522_1325_S3WBLMRMZ83G,A,51,A_51,485.99035000000003,470.41898,506.7899
20240522_1325_S3WBLMRMZ83G_B_51,20240522_1325_S3WBLMRMZ83G,B,51,B_51,488.39284,506.2869,506.3667
20240522_1325_S3WBLMRMZ83G_Both_51,20240522_1325_S3WBLMRMZ83G,Both,51,Both_51,507.1354,506.3667,507.9839
20240522_1325_S3WBLMRMZ83G_B_52,20240522_1325_S3WBLMRMZ83G,B,52,B_52,519.17655,508.5213,531.9864
20240522_1325_S3WBLMRMZ83G_A_52,20240522_1325_S3WBLMRMZ83G,A,52,A_52,514.0825500000001,519.1438,519.6438
20240522_1325_S3WBLMRMZ83G_Both_52,20240522_1325_S3WBLMRMZ83G,Both,52,Both_52,520.7487000000001,521.8536,522.3536
20240522_1325_S3WBLMRMZ83G_A_53,20240522_1325_S3WBLMRMZ83G,A,53,A_53,564.55735,533.2593,607.2611
20240522_1325_S3WBLMRMZ83G_B_53,20240522_1325_S3WBLMRMZ83G,B,53,B_53,564.5907500000001,595.7629,595.9222
20240522_1325_S3WBLMRMZ83G_Both_53,20240522_1325_S3WBLMRMZ83G,Both,53,Both_53,595.9222,595.9222,596.0815
20240522_1325_S3WBLMRMZ83G_B_54,20240522_1325_S3WBLMRMZ83G,B,54,B_54,605.23008,607.9863,614.53796
20240522_1325_S3WBLMRMZ83G_A_55,20240522_1325_S3WBLMRMZ83G,A,55,A_55,613.9319,617.72485,619.8775
20240522_1325_S3WBLMRMZ83G_B_55,20240522_1325_S3WBLMRMZ83G,B,55,B_55,618.813825,619.6633,619.9028
20240522_1325_S3WBLMRMZ83G_Both_55,20240522_1325_S3WBLMRMZ83G,Both,55,Both_55,620.4614,619.8775,621.2595
20240522_1325_S3WBLMRMZ83G_B_56,20240522_1325_S3WBLMRMZ83G,B,56,B_56,620.9676,621.81824,622.0577
20240522_1325_S3WBLMRMZ83G_A_57,20240522_1325_S3WBLMRMZ83G,A,57,A_57,622.043795,622.10986,622.26935
20240522_1325_S3WBLMRMZ83G_B_58,20240522_1325_S3WBLMRMZ83G,B,58,B_58,625.07668,623.97314,628.0435
